Unnamed: 0,ID,id_student,code_module,code_presentation,url_row,forumng_row,homepage_row,oucontent_row,subpage_row,resource_row,sharedsubpage_row,page_row,questionnaire_row,ouwiki_row,htmlactivity_row,ouelluminate_row,dataplus_row,externalquiz_row,repeatactivity_row,dualpane_row,quiz_row,glossary_row,oucollaborate_row,folder_row,url_col,forumng_col,homepage_col,oucontent_col,subpage_col,resource_col,sharedsubpage_col,page_col,questionnaire_col,ouwiki_col,htmlactivity_col,ouelluminate_col,dataplus_col,externalquiz_col,repeatactivity_col,dualpane_col,quiz_col,glossary_col,oucollaborate_col,folder_col
7719,28387,2529306,BBB,2013J,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 1,Cuartil 2,Cuartil 1,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0
7720,28393,2532302,AAA,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 4,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0
7721,28398,2532647,BBB,2013J,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 1,Cuartil 2,Cuartil 1,Cuartil 1,Cuartil 1,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 4,Cuartil 0,Cuartil 0
7722,28411,2534165,FFF,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 4,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 2,Cuartil 4
7723,28417,2536991,AAA,2013J,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0
7724,28420,2537898,EEE,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 4,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 2,Cuartil 0
7725,28424,2539092,DDD,2013J,Cuartil 4,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 1,Cuartil 1,Cuartil 1,Cuartil 1,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0
7726,28426,2539666,FFF,2013J,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 1,Cuartil 1,Cuartil 2,Cuartil 2,Cuartil 1,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 0
7727,28427,2539858,BBB,2013J,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 4,Cuartil 2,Cuartil 0
7728,28429,2540195,DDD,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 1,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0
7729,28431,2540424,FFF,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 1,Cuartil 1,Cuartil 1,Cuartil 2,Cuartil 1,Cuartil 1,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0
7730,28433,2540450,GGG,2013J,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 1,Cuartil 1,Cuartil 1,Cuartil 1,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0
7731,28434,2540724,BBB,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 1,Cuartil 2,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0
7732,28440,2541992,EEE,2013J,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 1,Cuartil 2,Cuartil 1,Cuartil 1,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0
7733,28444,2542291,GGG,2013J,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 1,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0
7734,28446,2542342,GGG,2013J,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 1,Cuartil 1,Cuartil 1,Cuartil 1,Cuartil 1,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0
7735,28447,2542431,FFF,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 4
7736,28448,2542645,EEE,2013J,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 1,Cuartil 2,Cuartil 2,Cuartil 1,Cuartil 1,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0
7737,28449,2542724,AAA,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 1,Cuartil 2,Cuartil 2,Cuartil 1,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0
7738,28450,2542803,DDD,2013J,Cuartil 2,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0
7739,28452,2543208,FFF,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 4
7740,28456,2544448,BBB,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 1,Cuartil 2,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 4,Cuartil 0
7741,28465,2545488,BBB,2013J,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 1,Cuartil 2,Cuartil 1,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 4,Cuartil 2,Cuartil 0
7742,28467,2545923,FFF,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 4,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 2,Cuartil 4
7743,28474,2546792,DDD,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0
7744,28475,2546976,DDD,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 1,Cuartil 2,Cuartil 1,Cuartil 1,Cuartil 2,Cuartil 1,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0
7745,28476,2547032,DDD,2013J,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 1,Cuartil 1,Cuartil 2,Cuartil 1,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0
7746,28479,2548055,FFF,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 4,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 4,Cuartil 4
7747,28483,2550054,DDD,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0
7748,28484,2550279,AAA,2013J,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0
7749,28485,2550290,BBB,2013J,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 1,Cuartil 2,Cuartil 1,Cuartil 0,Cuartil 1,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0
7750,28489,2551220,AAA,2013J,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 4,Cuartil 2,Cuartil 2,Cuartil 4,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0
7751,28493,2552472,AAA,2013J,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 1,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0
7752,28494,2552672,DDD,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 0
7753,28499,2553890,BBB,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 4,Cuartil 2,Cuartil 1,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0
7754,28504,2554973,DDD,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0
7755,28505,2555098,GGG,2013J,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 1,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0
7756,28506,2555225,FFF,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 2,Cuartil 4
7757,28507,2555340,AAA,2013J,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 1,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0
7758,28510,2555596,DDD,2013J,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 2,Cuartil 0,Cuartil 2,Cuartil 2,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 0,Cuartil 4,Cuartil 0
